ring,panel,term,estimate,se,n_steps,n_rows,cohort
FRP-EC113551,B,z_nonagri_herb_density_200m:age_c,-0.03619702579369826,0.06330255152545405,14131,155441,2022
FRP-EC113551,B,z_built_density_200m:age_c,-0.5501529976013182,0.035692625079899176,14131,155441,2022
FRP-EC113553,A,z_dist_agricultural,1.608495579072696,0.19247542555999914,2206,24266,2022
FRP-EC113553,A,z_dist_water,0.820545418116326,0.030494361238119824,2206,24266,2022
FRP-EC113553,A,z_woody_density_200m,1.082170175345561,0.1383106846967432,2206,24266,2022
FRP-EC113553,A,z_nonagri_herb_density_200m,0.1890954948492494,0.07379138100801619,2206,24266,2022
FRP-EC113553,A,z_built_density_200m,0.4947515858249927,0.07336197444937859,2206,24266,2022
FRP-EC113553,A,sl_,4.904587339971114e-4,8.053125251824506e-5,2206,24266,2022
FRP-EC113553,A,log_sl_,0.1875924695904141,0.0249076535836135,2206,24266,2022
FRP-EC113553,A,cos_ta_,-1.225030103895205,0.036541122581632175,2206,24266,2022
FRP-EC113553,B,z_dist_agricultural,2.0118881164212756,0.1312801804505887,10254,112794,2022
FRP-EC113553,B,z_dist_water,0.6582215271256108,0.01932920841898425,10254,112794,2022
FRP-EC113553,B,z_woody_density_200m,1.9712485356238232,0.09141369755545012,10254,112794,2022
FRP-EC113553,B,z_nonagri_herb_density_200m,0.1494359136477053,0.04938856667333243,10254,112794,2022
FRP-EC113553,B,z_built_density_200m,0.7498849390839943,0.04852541602919538,10254,112794,2022
FRP-EC113553,B,sl_,-2.3485387519363266e-4,4.3105282455120594e-5,10254,112794,2022
FRP-EC113553,B,log_sl_,0.13520577385641447,0.01045518012143669,10254,112794,2022
FRP-EC113553,B,cos_ta_,-1.3320685449171847,0.016860462116347157,10254,112794,2022
FRP-EC113553,B,z_dist_agricultural:age_c,-0.42098736239565626,0.10312619097549278,10254,112794,2022
FRP-EC113553,B,z_dist_water:age_c,-0.21122090279100342,0.019709240309502284,10254,112794,2022
FRP-EC113553,B,z_woody_density_200m:age_c,0.33783895971475464,0.07166302709970741,10254,112794,2022
FRP-EC113553,B,z_nonagri_herb_density_200m:age_c,0.11464674484370192,0.040017186151174125,10254,112794,2022
FRP-EC113553,B,z_built_density_200m:age_c,0.19844244339743125,0.03873270334693257,10254,112794,2022
FRP-EC113554,A,z_dist_agricultural,-0.07695495158445724,0.10492828048520592,3272,35992,2022
FRP-EC113554,A,z_dist_water,0.219026962699626,0.023506295297217743,3272,35992,2022
FRP-EC113554,A,z_woody_density_200m,1.2016223424157564,0.06042361354777358,3272,35992,2022
FRP-EC113554,A,z_nonagri_herb_density_200m,1.0145200191168549,0.04510040574672213,3272,35992,2022
FRP-EC113554,A,z_built_density_200m,0.18960828872925065,0.045810021920047864,3272,35992,2022
FRP-EC113554,A,sl_,-4.228012983366506e-4,4.774067428747162e-5,3272,35992,2022
FRP-EC113554,A,log_sl_,0.17197182895394172,0.014451526869548143,3272,35992,2022
FRP-EC113554,A,cos_ta_,-1.0754254315372271,0.029661483458118275,3272,35992,2022
FRP-EC113554,B,z_dist_agricultural,-0.8848424297076767,0.10615816870982508,11936,131296,2022
FRP-EC113554,B,z_dist_water,0.26147771627113864,0.014839921194536865,11936,131296,2022
FRP-EC113554,B,z_woody_density_200m,1.2918965729268546,0.04057860228489704,11936,131296,2022
FRP-EC113554,B,z_nonagri_herb_density_200m,0.9930678268427265,0.030594280851580016,11936,131296,2022
FRP-EC113554,B,z_built_density_200m,0.3259571672083876,0.0306166330928916,11936,131296,2022
FRP-EC113554,B,sl_,-5.360597399764073e-4,2.9611156531056846e-5,11936,131296,2022
FRP-EC113554,B,log_sl_,0.11781801988835773,0.007118120583558292,11936,131296,2022
FRP-EC113554,B,cos_ta_,-1.126841448413547,0.015369680299728569,11936,131296,2022
FRP-EC113554,B,z_dist_agricultural:age_c,-1.3476502148942897,0.1118865078092228,11936,131296,2022
FRP-EC113554,B,z_dist_water:age_c,0.03816300438087267,0.012782468782762416,11936,131296,2022
FRP-EC113554,B,z_woody_density_200m:age_c,0.01603495886649869,0.03525981773586495,11936,131296,2022
FRP-EC113554,B,z_nonagri_herb_density_200m:age_c,-0.07329775427871764,0.02691191207384611,11936,131296,2022
FRP-EC113554,B,z_built_density_200m:age_c,0.25940716900476307,0.025811324202682284,11936,131296,2022
FRP-EC113572,A,z_dist_agricultural,-1.5324512494756064,0.5837990195359004,3339,36729,2022
FRP-EC113572,A,z_dist_water,-1.2207857095309032,0.09583292253379418,3339,36729,2022
FRP-EC113572,A,z_woody_density_200m,0.8270181171260311,0.08691913930341894,3339,36729,2022
FRP-EC113572,A,z_nonagri_herb_density_200m,-1.4890832130759,0.17266654651454325,3339,36729,2022
FRP-EC113572,A,z_built_density_200m,-0.5250142429690319,0.05320920570027841,3339,36729,2022
FRP-EC113572,A,sl_,0.0011009021236272228,9.949900773371463e-5,3339,36729,2022
FRP-EC113572,A,log_sl_,0.127836508900169,0.017392465578631562,3339,36729,2022
FRP-EC113572,A,cos_ta_,-1.3038750687242986,0.02974728867810718,3339,36729,2022
FRP-EC113572,B,z_dist_agricultural,-0.7487654324440455,0.4153122394803363,12523,137753,2022
FRP-EC113572,B,z_dist_water,-1.0159473766001827,0.06471308807789165,12523,137753,2022
FRP-EC113572,B,z_woody_density_200m,4.499487819550402,0.1325426175119581,12523,137753,2022
FRP-EC113572,B,z_nonagri_herb_density_200m,-6.050534750352264,0.20848909438893765,12523,137753,2022
FRP-EC113572,B,z_built_density_200m,-0.30586802590505746,0.035395026191924035,12523,137753,2022
FRP-EC113572,B,sl_,9.742021054825458e-6,7.986760851152166e-5,12523,137753,2022
FRP-EC113572,B,log_sl_,0.15668122965554712,0.009632740093431904,12523,137753,2022
FRP-EC113572,B,cos_ta_,-1.3612104297852956,0.015617503308945903,12523,137753,2022
FRP-EC113572,B,z_dist_agricultural:age_c,0.40988199027000227,0.25061593908191454,12523,137753,2022
FRP-EC113572,B,z_dist_water:age_c,0.02182539024452386,0.05666757211711343,12523,137753,2022
FRP-EC113572,B,z_woody_density_200m:age_c,4.1312312272127585,0.1507383962332247,12523,137753,2022
FRP-EC113572,B,z_nonagri_herb_density_200m:age_c,-6.388830679923711,0.23011187806687394,12523,137753,2022
FRP-EC113572,B,z_built_density_200m:age_c,0.3114766771368877,0.02879328874868141,12523,137753,2022
FRP-EC113573,A,z_dist_agricultural,-1.0494017823662702,0.1874763774239815,3496,38456,2022
FRP-EC113573,A,z_dist_water,-1.467149804686874,0.08515139744777331,3496,38456,2022
FRP-EC113573,A,z_woody_density_200m,0.12139344363001274,0.06101560287532095,3496,38456,2022
FRP-EC113573,A,z_nonagri_herb_density_200m,0.42954592885012643,0.08232444212051594,3496,38456,2022
FRP-EC113573,A,z_built_density_200m,-0.9695187658213962,0.05721157071176145,3496,38456,2022
FRP-EC113573,A,sl_,7.382732764978503e-4,5.0728602608718526e-5,3496,38456,2022
FRP-EC113573,A,log_sl_,-0.030786469238284563,0.014140102779213773,3496,38456,2022
FRP-EC113573,A,cos_ta_,-1.2809131903007582,0.0288173173912968,3496,38456,2022
FRP-EC113573,B,z_dist_agricultural,-0.3342970849046682,0.18629612152381375,11798,129778,2022
FRP-EC113573,B,z_dist_water,-0.8069911192672042,0.04076259274273288,11798,129778,2022
FRP-EC113573,B,z_woody_density_200m,0.07146216725915107,0.0554769317267198,11798,129778,2022
FRP-EC113573,B,z_nonagri_herb_density_200m,-1.318779906214233,0.08726729528795568,11798,129778,2022
FRP-EC113573,B,z_built_density_200m,-1.5260863928821347,0.04237226562741518,11798,129778,2022
FRP-EC113573,B,sl_,-3.479345836275344e-4,4.6442394760021764e-5,11798,129778,2022
FRP-EC113573,B,log_sl_,0.16204551270530806,0.009793964229534612,11798,129778,2022
FRP-EC113573,B,cos_ta_,-1.3789501092856915,0.016140851560912117,11798,129778,2022
FRP-EC113573,B,z_dist_agricultural:age_c,0.4171048749950196,0.19401980734600785,11798,129778,2022
FRP-EC113573,B,z_dist_water:age_c,0.2202262122655763,0.028659989731587353,11798,129778,2022
FRP-EC113573,B,z_woody_density_200m:age_c,-0.1670885779370996,0.05849107335686748,11798,129778,2022
FRP-EC113573,B,z_nonagri_herb_density_200m:age_c,-2.313415222191277,0.1085751041567261,11798,129778,2022
FRP-EC113573,B,z_built_density_200m:age_c,-0.6497294948270665,0.03906471336879065,11798,129778,2022
FRP-EC113574,A,z_dist_agricultural,-0.9043524902398153,0.13848117441406368,3193,35123,2022
FRP-EC113574,A,z_dist_water,-0.551950526059219,0.07172647006287051,3193,35123,2022
FRP-EC113574,A,z_woody_density_200m,0.4081593852844157,0.09722913999570418,3193,35123,2022
FRP-EC113574,A,z_nonagri_herb_density_200m,0.5845753977901245,0.03179649064301246,3193,35123,2022
FRP-EC113574,A,z_built_density_200m,0.21501853989698153,0.05112998669090897,3193,35123,2022
FRP-EC113574,A,sl_,-9.341445249290078e-5,5.7100575266784037e-5,3193,35123,2022
FRP-EC113574,A,log_sl_,0.03405142533069378,0.013060808047598465,3193,35123,2022
FRP-EC113574,A,cos_ta_,-0.9080400963317914,0.027915687941031504,3193,35123,2022
FRP-EC113580,A,z_dist_agricultural,-0.4603618217546213,0.09369802789126941,3333,36663,2022
FRP-EC113580,A,z_dist_water,-0.32500192436588404,0.05529138409032118,3333,36663,2022
FRP-EC113580,A,z_woody_density_200m,1.0106480797103201,0.07246469451725708,3333,36663,2022
FRP-EC113580,A,z_nonagri_herb_density_200m,-0.5554056137229894,0.050901555530380525,3333,36663,2022
FRP-EC113580,A,z_built_density_200m,-0.015615821053873193,0.04189104732070366,3333,36663,2022
FRP-EC113580,A,sl_,5.090054551571565e-5,4.058854123944289e-5,3333,36663,2022
FRP-EC113580,A,log_sl_,0.04869083511458863,0.012025674527442269,3333,36663,2022
FRP-EC113580,A,cos_ta_,-0.8674848073650644,0.027203684943562914,3333,36663,2022
FRP-EC113580,B,z_dist_agricultural,-0.20646714463099364,0.11276043614949993,5896,64856,2022
FRP-EC113580,B,z_dist_water,-0.5626761776805785,0.07581848629429189,5896,64856,2022
FRP-EC113580,B,z_woody_density_200m,0.92745144767361,0.08602911053181049,5896,64856,2022
FRP-EC113580,B,z_nonagri_herb_density_200m,-1.5969452678277811,0.08057302799312281,5896,64856,2022
FRP-EC113580,B,z_built_density_200m,0.34500985067356144,0.04023413245920778,5896,64856,2022
FRP-EC113580,B,sl_,-1.023582490974371e-4,3.440910915945305e-5,5896,64856,2022
FRP-EC113580,B,log_sl_,0.058419891197248636,0.00912819573122701,5896,64856,2022
FRP-EC113580,B,cos_ta_,-0.8946262275151156,0.02069342872925871,5896,64856,2022
FRP-EC113580,B,z_dist_agricultural:age_c,0.4369731203147549,0.17555164401306445,5896,64856,2022
FRP-EC113580,B,z_dist_water:age_c,-0.40100821295885375,0.10810839403069378,5896,64856,2022
FRP-EC113580,B,z_woody_density_200m:age_c,-0.013143716830993413,0.11907809081280282,5896,64856,2022
FRP-EC113580,B,z_nonagri_herb_density_200m:age_c,-1.4749158016507962,0.11338896871468732,5896,64856,2022
FRP-EC113580,B,z_built_density_200m:age_c,0.7149771436242988,0.06750278993808881,5896,64856,2022
FRP-EC113581,A,z_dist_agricultural,0.011798358058347651,0.018673102208117454,3961,43571,2022
FRP-EC113581,A,z_dist_water,0.0013695129622046723,0.02556873838570907,3961,43571,2022
FRP-EC113581,A,z_woody_density_200m,0.2644463649711443,0.02791860434398784,3961,43571,2022
FRP-EC113581,A,z_nonagri_herb_density_200m,0.07722227761990826,0.019954272281016393,3961,43571,2022
FRP-EC113581,A,z_built_density_200m,-0.8381621661686941,0.053000385079349656,3961,43571,2022
FRP-EC113581,A,sl_,4.2556391619297175e-5,2.8501456670343546e-5,3961,43571,2022
FRP-EC113581,A,log_sl_,0.0929675034768619,0.012897990174575817,3961,43571,2022
FRP-EC113581,A,cos_ta_,-0.7767329879400255,0.0247646963337934,3961,43571,2022
FRP-EC113581,B,z_dist_agricultural,-0.00878402038338312,0.01425689646173803,14086,154946,2022
FRP-EC113581,B,z_dist_water,0.008815616341876508,0.01889213838336609,14086,154946,2022
FRP-EC113581,B,z_woody_density_200m,0.2840936614554531,0.01933585033467364,14086,154946,2022
FRP-EC113581,B,z_nonagri_herb_density_200m,0.20984321442140338,0.013248949320854546,14086,154946,2022
FRP-EC113581,B,z_built_density_200m,-0.9560358701803022,0.031331119815985416,14086,154946,2022
FRP-EC113581,B,sl_,-1.6633457321806633e-4,1.8358799242921045e-5,14086,154946,2022
FRP-EC113581,B,log_sl_,0.12331398794466858,0.0072031728672834715,14086,154946,2022
FRP-EC113581,B,cos_ta_,-0.9032284878878711,0.013497927308440785,14086,154946,2022
FRP-EC113581,B,z_dist_agricultural:age_c,0.10313533825379301,0.013636347574511709,14086,154946,2022
FRP-EC113581,B,z_dist_water:age_c,0.06484962146815866,0.014703622692362157,14086,154946,2022
FRP-EC113581,B,z_woody_density_200m:age_c,0.1172669926255827,0.01666336195079422,14086,154946,2022
FRP-EC113581,B,z_nonagri_herb_density_200m:age_c,0.18765687989707686,0.012234805612726316,14086,154946,2022
FRP-EC113581,B,z_built_density_200m:age_c,0.19202384238681897,0.028225062856307836,14086,154946,2022
FRP-EC115821,A,z_dist_agricultural,0.3186032826874282,0.3066988616337162,4265,46915,2024
FRP-EC115821,A,z_dist_water,0.37315745397405325,0.017506789746436532,4265,46915,2024
FRP-EC115821,A,z_woody_density_200m,0.19043549006538066,0.07486479182157904,4265,46915,2024
FRP-EC115821,A,z_nonagri_herb_density_200m,0.8282714288496265,0.038066340466142344,4265,46915,2024
FRP-EC115821,A,z_built_density_200m,0.11171281976816975,0.0395012326157527,4265,46915,2024
FRP-EC115821,A,sl_,-2.5260991127411036e-4,6.362497302175967e-5,4265,46915,2024
FRP-EC115821,A,log_sl_,0.08969606635344862,0.013922782183397884,4265,46915,2024
FRP-EC115821,A,cos_ta_,-1.2268222117454346,0.025896645469305056,4265,46915,2024
FRP-EC115821,B,z_dist_agricultural,2.2303401218656758,0.4042067483642674,6517,71687,2024
FRP-EC115821,B,z_dist_water,-0.1756052390281422,0.020470313205750185,6517,71687,2024
FRP-EC115821,B,z_woody_density_200m,-0.25322947293441384,0.10220266045264241,6517,71687,2024
FRP-EC115821,B,z_nonagri_herb_density_200m,-0.7647742280369264,0.08243906812505401,6517,71687,2024
FRP-EC115821,B,z_built_density_200m,-0.4984993763018016,0.03820799870106826,6517,71687,2024
FRP-EC115821,B,sl_,-0.001091270488535827,6.927165436540113e-5,6517,71687,2024
FRP-EC115821,B,log_sl_,0.17386554339842064,0.012632167170706608,6517,71687,2024
FRP-EC115821,B,cos_ta_,-1.2646910854973699,0.021214510460433135,6517,71687,2024
FRP-EC115821,B,z_dist_agricultural:age_c,0.5408486926401843,0.6530592934572926,6517,71687,2024
FRP-EC115821,B,z_dist_water:age_c,-0.8435418538251521,0.037358633179897245,6517,71687,2024
FRP-EC115821,B,z_woody_density_200m:age_c,-1.1298528522342453,0.16950734485497135,6517,71687,2024
FRP-EC115821,B,z_nonagri_herb_density_200m:age_c,-2.6220465044349948,0.13326730122171088,6517,71687,2024
FRP-EC115821,B,z_built_density_200m:age_c,-1.146122022190723,0.08304837834365919,6517,71687,2024
FRP-EC115822,A,z_dist_agricultural,0.15949964090427882,0.055518156608236585,619,6809,2024
FRP-EC115822,A,z_dist_water,0.09281141937748147,0.08046952446377875,619,6809,2024
FRP-EC115822,A,z_woody_density_200m,0.20413296953439988,0.08666193400789349,619,6809,2024
FRP-EC115822,A,z_nonagri_herb_density_200m,-0.9304346024579335,0.13467652132696423,619,6809,2024
FRP-EC115822,A,z_built_density_200m,0.2865026579429221,1.001577715115937,619,6809,2024
FRP-EC115822,A,sl_,-8.613201567242623e-4,2.3788709457013126e-4,619,6809,2024
FRP-EC115822,A,log_sl_,0.07113742297762575,0.0402451026055025,619,6809,2024
FRP-EC115822,A,cos_ta_,-0.9535721433293434,0.06325870954953734,619,6809,2024
FRP-EC115823,A,z_dist_agricultural,-1.3621767817414425,0.1954912445312754,3387,37257,2024
FRP-EC115823,A,z_dist_water,-0.29068109542142456,0.03301511264418252,3387,37257,2024
FRP-EC115823,A,z_woody_density_200m,1.6597709203844229,0.06707912364556712,3387,37257,2024
FRP-EC115823,A,z_nonagri_herb_density_200m,1.1658721612011833,0.07350043644118107,3387,37257,2024
FRP-EC115823,A,z_built_density_200m,0.1990925564090316,0.06443503469302918,3387,37257,2024
FRP-EC115823,A,sl_,-9.986663159094438e-5,6.524318632811805e-5,3387,37257,2024
FRP-EC115823,A,log_sl_,0.18086728529426954,0.01648212893595993,3387,37257,2024
FRP-EC115823,A,cos_ta_,-1.1099795411667992,0.029930955171843215,3387,37257,2024
FRP-EC115823,B,z_dist_agricultural,-0.5726432966960292,0.08515847668366514,5524,60764,2024
FRP-EC115823,B,z_dist_water,-0.2823128427415618,0.025399617839507026,5524,60764,2024
FRP-EC115823,B,z_woody_density_200m,1.168194635091273,0.05412697478512946,5524,60764,2024
FRP-EC115823,B,z_nonagri_herb_density_200m,0.8734186319901297,0.056060131721135546,5524,60764,2024
FRP-EC115823,B,z_built_density_200m,-0.49510266456384067,0.04615401606335444,5524,60764,2024
FRP-EC115823,B,sl_,8.166974860540878e-5,4.611926756754994e-5,5524,60764,2024
FRP-EC115823,B,log_sl_,0.17740110260403094,0.012650948284645412,5524,60764,2024
FRP-EC115823,B,cos_ta_,-1.0817954465381996,0.023398578176843706,5524,60764,2024
FRP-EC115823,B,z_dist_agricultural:age_c,0.5990518553393849,0.2692761626433232,5524,60764,2024
FRP-EC115823,B,z_dist_water:age_c,-0.04287234095275748,0.04988013461212657,5524,60764,2024
FRP-EC115823,B,z_woody_density_200m:age_c,-1.022626374984644,0.11116036695755208,5524,60764,2024
FRP-EC115823,B,z_nonagri_herb_density_200m:age_c,-0.8932386622907629,0.11795684662615587,5524,60764,2024
FRP-EC115823,B,z_built_density_200m:age_c,-1.5758727707782316,0.11757525006752619,5524,60764,2024
FRP-EC115826,A,z_dist_agricultural,-1.3209158764017341,0.5038351645144684,2012,22132,2024
FRP-EC115826,A,z_dist_water,0.5276833067134206,0.0270244363777984,2012,22132,2024
FRP-EC115826,A,z_woody_density_200m,1.290756981984043,0.11626313645510955,2012,22132,2024
FRP-EC115826,A,z_nonagri_herb_density_200m,1.1266800744173762,0.06085742450321826,2012,22132,2024
FRP-EC115826,A,z_built_density_200m,0.7354576445113584,0.07273359068391495,2012,22132,2024
FRP-EC115826,A,sl_,-6.615022663269126e-4,8.774923976155789e-5,2012,22132,2024
FRP-EC115826,A,log_sl_,0.20155700300230833,0.018938867245384967,2012,22132,2024
FRP-EC115826,A,cos_ta_,-1.0732790318481815,0.03803478792495682,2012,22132,2024
FRP-EC115826,B,z_dist_agricultural,-0.025898539051371777,0.17216538552639699,3122,34342,2024
FRP-EC115826,B,z_dist_water,0.67692484900846706,0.027308815252907535,3122,34342,2024
FRP-EC115826,B,z_woody_density_200m,0.5059802914137168,0.11537433863920588,3122,34342,2024
FRP-EC115826,B,z_nonagri_herb_density_200m,1.1395520317277181,0.05367950446388734,3122,34342,2024
FRP-EC115826,B,z_built_density_200m,0.9793681022406434,0.07007671560067379,3122,34342,2024
FRP-EC115826,B,sl_,-1.8938136919301662e-4,5.034553894451257e-5,3122,34342,2024
FRP-EC115826,B,log_sl_,0.14317903006284124,0.013461081916663424,3122,34342,2024
FRP-EC115826,B,cos_ta_,-1.076320729257273,0.030347267140356973,3122,34342,2024
FRP-EC115826,B,z_dist_agricultural:age_c,3.5055580517853273,0.6166918028819202,3122,34342,2024
FRP-EC115826,B,z_dist_water:age_c,0.19475235889143358,0.0450373255711795,3122,34342,2024
FRP-EC115826,B,z_woody_density_200m:age_c,-1.098873224690815,0.20358280931592324,3122,34342,2024
FRP-EC115826,B,z_nonagri_herb_density_200m:age_c,-0.05538654940714621,0.10224895622288431,3122,34342,2024
FRP-EC115826,B,z_built_density_200m:age_c,0.25114489042252475,0.12446867311459363,3122,34342,2024
FRP-EC115828,A,z_dist_agricultural,0.0974882994830185,0.1371847095263194,2031,22341,2024
FRP-EC115828,A,z_dist_water,-0.7867485018006642,0.07451704461931123,2031,22341,2024
FRP-EC115828,A,z_woody_density_200m,1.5241554398062307,0.08997279873949364,2031,22341,2024
FRP-EC115828,A,z_nonagri_herb_density_200m,-1.7984735244451682,0.13334203565328293,2031,22341,2024
FRP-EC115828,A,z_built_density_200m,0.19253609440764083,0.03772461222346533,2031,22341,2024
FRP-EC115828,A,sl_,-5.788483037024955e-4,1.020401522820956e-4,2031,22341,2024
FRP-EC115828,A,log_sl_,0.1348151274085619,0.02101707385211009,2031,22341,2024
FRP-EC115828,A,cos_ta_,-1.379314229549525,0.03949515433617844,2031,22341,2024
FRP-EC115828,B,z_dist_agricultural,0.258427188956555,0.13228739238159365,3189,35079,2024
FRP-EC115828,B,z_dist_water,-1.001517142811054,0.09035321089633183,3189,35079,2024
FRP-EC115828,B,z_woody_density_200m,1.5259307864369904,0.0955070784884035,3189,35079,2024
FRP-EC115828,B,z_nonagri_herb_density_200m,-2.145595715434787,0.1396393393490415,3189,35079,2024
FRP-EC115828,B,z_built_density_200m,0.16318915092902372,0.039850689349750355,3189,35079,2024
FRP-EC115828,B,sl_,-4.356991997834699e-4,7.660717086223854e-5,3189,35079,2024
FRP-EC115828,B,log_sl_,0.14369831330759755,0.016869076587658162,3189,35079,2024
FRP-EC115828,B,cos_ta_,-1.3634895186655906,0.0313755575446024,3189,35079,2024
FRP-EC115828,B,z_dist_agricultural:age_c,0.1943512224915914,0.22375946771704033,3189,35079,2024
FRP-EC115828,B,z_dist_water:age_c,-0.34450345406553007,0.1397415739716886,3189,35079,2024
FRP-EC115828,B,z_woody_density_200m:age_c,0.1895074139313774,0.13676539367454107,3189,35079,2024
FRP-EC115828,B,z_nonagri_herb_density_200m:age_c,-0.39883335727402847,0.21639416210586468,3189,35079,2024
FRP-EC115828,B,z_built_density_200m:age_c,-0.02289393211892639,0.0668908373784134,3189,35079,2024
FRP-EC115829,A,z_dist_agricultural,-0.4508986966177799,0.0748499961694779,2467,27137,2024
FRP-EC115829,A,z_dist_water,0.08660471233573398,0.0477036763776956,2467,27137,2024
FRP-EC115829,A,z_woody_density_200m,0.8421534791899785,0.06070098333943202,2467,27137,2024
FRP-EC115829,A,z_nonagri_herb_density_200m,1.4460107217953047,0.049115870780863255,2467,27137,2024
FRP-EC115829,A,z_built_density_200m,2.012014757486106,0.12686709045811037,2467,27137,2024
FRP-EC115829,A,sl_,8.475196547483482e-5,4.4187700008704724e-5,2467,27137,2024
FRP-EC115829,A,log_sl_,0.0984022372800838,0.013748138833941752,2467,27137,2024
FRP-EC115829,A,cos_ta_,-1.1932289455307383,0.034343694304092676,2467,27137,2024
FRP-EC115829,B,z_dist_agricultural,-0.7474380948853693,0.07798713399052899,4266,46926,2024
FRP-EC115829,B,z_dist_water,-0.07950020873528592,0.05615245488339725,4266,46926,2024
FRP-EC115829,B,z_woody_density_200m,0.8606019339859966,0.05780420267042688,4266,46926,2024
FRP-EC115829,B,z_nonagri_herb_density_200m,1.5120921963377447,0.048497706680568665,4266,46926,2024
FRP-EC115829,B,z_built_density_200m,1.8423541263871623,0.1253178416924367,4266,46926,2024
FRP-EC115829,B,sl_,4.5411076645308037e-5,3.5165432318096286e-5,4266,46926,2024
FRP-EC115829,B,log_sl_,0.12651250439616385,0.01088395183204522,4266,46926,2024
FRP-EC115829,B,cos_ta_,-1.1770778922319969,0.026082198984253083,4266,46926,2024
FRP-EC115829,B,z_dist_agricultural:age_c,-0.4740225493606725,0.12365468200235416,4266,46926,2024
FRP-EC115829,B,z_dist_water:age_c,-0.19675703342741463,0.08634671319910434,4266,46926,2024
FRP-EC115829,B,z_woody_density_200m:age_c,0.05668844389749924,0.09507670204273554,4266,46926,2024
FRP-EC115829,B,z_nonagri_herb_density_200m:age_c,0.1609160302465078,0.07729646759334086,4266,46926,2024
FRP-EC115829,B,z_built_density_200m:age_c,-0.14668523112493698,0.19951262144961818,4266,46926,2024
FRP-EC115830,A,z_dist_agricultural,0.19976413368199275,0.05183740857764405,1464,16104,2024
FRP-EC115830,A,z_dist_water,-0.1568303621584804,0.0448775500086826,1464,16104,2024
FRP-EC115830,A,z_woody_density_200m,0.17517890865508162,0.04442086746074079,1464,16104,2024
FRP-EC115830,A,z_nonagri_herb_density_200m,0.48993189182690633,0.0460653765033901,1464,16104,2024
FRP-EC115830,A,z_built_density_200m,-0.3772922207896936,0.0685594559249615,1464,16104,2024
FRP-EC115830,A,sl_,-6.803655989948033e-5,4.8366400380366276e-5,1464,16104,2024
FRP-EC115830,A,log_sl_,0.1025849059312429,0.018510282117876243,1464,16104,2024
FRP-EC115830,A,cos_ta_,-0.6372416698841876,0.040428947481815365,1464,16104,2024
FRP-EC115830,B,z_dist_agricultural,-0.24721894861711574,0.14954815294467727,2612,28732,2024
FRP-EC115830,B,z_dist_water,0.042969115493818634,0.026430530122238442,2612,28732,2024
FRP-EC115830,B,z_woody_density_200m,0.40033075268373536,0.0398675065471359,2612,28732,2024
FRP-EC115830,B,z_nonagri_herb_density_200m,0.25880856741586805,0.052222729204990506,2612,28732,2024
FRP-EC115830,B,z_built_density_200m,-0.17053338844072166,0.06158009515492393,2612,28732,2024
FRP-EC115830,B,sl_,-4.6487668615139956e-5,3.809580770488726e-5,2612,28732,2024
FRP-EC115830,B,log_sl_,0.010951692072436077,0.012210807485938169,2612,28732,2024
FRP-EC115830,B,cos_ta_,-0.7783509656028604,0.030596722096708245,2612,28732,2024
FRP-EC115830,B,z_dist_agricultural:age_c,-0.6487238314862089,0.21009045308993235,2612,28732,2024
FRP-EC115830,B,z_dist_water:age_c,0.3198893304097097,0.0636344081326982,2612,28732,2024
FRP-EC115830,B,z_woody_density_200m:age_c,0.2723235289606163,0.07118113051770411,2612,28732,2024
FRP-EC115830,B,z_nonagri_herb_density_200m:age_c,-0.2687689565269871,0.08010182126904261,2612,28732,2024
FRP-EC115830,B,z_built_density_200m:age_c,0.2604223396727869,0.11348446743017758,2612,28732,2024
FRP-EC115831,A,z_dist_agricultural,-0.10049143902078546,0.061979935912180574,1607,17677,2024
FRP-EC115831,A,z_dist_water,-0.28226444068920176,0.0574499240495422,1607,17677,2024
FRP-EC115831,A,z_woody_density_200m,0.40365950929820155,0.05791412243711056,1607,17677,2024
FRP-EC115831,A,z_nonagri_herb_density_200m,0.37740200403995694,0.05614902090142484,1607,17677,2024
FRP-EC115831,A,z_built_density_200m,-0.3673769406885308,0.05240846391973896,1607,17677,2024
FRP-EC115831,A,sl_,-2.1199458564550105e-4,4.278088682922895e-5,1607,17677,2024
FRP-EC115831,A,log_sl_,0.031168567774918016,0.014936712843133635,1607,17677,2024
FRP-EC115831,A,cos_ta_,-0.7459552599848104,0.03902665647770368,1607,17677,2024
FRP-EC115831,B,z_dist_agricultural,-0.30083089697008936,0.07598212757377742,2568,28248,2024
FRP-EC115831,B,z_dist_water,-0.5193701804234804,0.077621476351196525,2568,28248,2024
FRP-EC115831,B,z_woody_density_200m,0.17718502464370314,0.055919048515975164,2568,28248,2024
FRP-EC115831,B,z_nonagri_herb_density_200m,0.23354800582265772,0.04415580474785923,2568,28248,2024
FRP-EC115831,B,z_built_density_200m,-0.7143793721232319,0.05674596163670506,2568,28248,2024
FRP-EC115831,B,sl_,-1.4270759802594027e-4,3.1662231546811506e-5,2568,28248,2024
FRP-EC115831,B,log_sl_,0.050858050050723226,0.012183330386663237,2568,28248,2024
FRP-EC115831,B,cos_ta_,-0.7201834925552673,0.030780724067609518,2568,28248,2024
FRP-EC115831,B,z_dist_agricultural:age_c,-0.31124188535218794,0.10714053411168875,2568,28248,2024
